id,destination_id,titre,description,prix,prix_public,duree,langues,inclusions,categorie,profil_cible,horaires,conditions_annulation
30611,1138,Mosquées historiques du Caire : tour d'une journée avec déjeuner,,49.88,58,6 heures,Anglais|Audio,,,general,,
30587,1138,Caire : balade de 4 heures et visite de la ville en calèche,,49.88,58,3 heures à 5 heures,Anglais|Audio,,,general,,
30506,1138,Le Caire : visite d'une ferme écologique avec petit-déjeuner,,49.88,58,2 heures à 3 heures,Anglais|Audio,,,general,,
58244,1138,Visite de la campagne égyptienne avec une famille égyptienne,,50.74,59,6 heures,Anglais,,,famille,,
53935,1138,Balade à dos de chameau aux pyramides,,51.60,60,5 heures,Français|Anglais,,,general,,
26388,1138,"Pyramides de Gizeh, musée égyptien et Sphinx : tour d'une journée",,52.46,61,7 heures,Anglais,,,general,,
73970,1138,Visite Le Caire médiéval mosquée Ibn Touloun et Khan el-Khalili,,52.46,61,4 heures,,,,general,,
58243,1138,Visite de Tuk Tuk,,52.46,61,4 heures,Français|Anglais,,,general,,
72562,1138,"Excursion privée aux pyramides de Gizeh, à la ville de Memphis, à Dahchour et aux pyramides de Saqqarah",,53.32,62,9 heures,,,,solo,,
58245,1138,Visite d'une journée complète à Alexandrie,,55.90,65,10 heures à 11 heures,Anglais,,,general,,
72939,1138,"Excursion d'une journée aux pyramides de Gizeh, au musée égyptien et au bazar du Caire",,56.76,66,8 heures,,,,general,,
53844,1138,"Le Caire : visite des pyramides de Gizeh, Saqqarah et Memphis",,60.20,70,7 heures à 8 heures,Anglais,,,general,,
53864,1138,Excursion privée aux pyramides de Gizeh et au musée Égyptien,,60.20,70,8 heures,Anglais,,,solo,,
29884,1138,Monastères de Wadi El-Natrun : tour privé au départ du Caire,,62.78,73,8 heures,Anglais,,,solo,,
53878,1138,"Visite privée des pyramides de Gizeh, Sphinx, Saqqarah et Memphis",,64.50,75,6 heures à 8 heures,Français|Anglais,,,solo,,
53880,1138,Visite privée d'une journée aux pyramides de Gizeh et aventure en quad,,66.22,77,6 heures à 7 heures,Anglais,,,solo,,
26291,1138,"Eglise Saint-Serge, citadelle et mosquées : excursion d'une journée",,69.66,81,6 heures,Anglais|Audio,,,general,,
26352,1138,"Pyramides de Gizeh, Memphis et Saqqarah : visite privée avec déjeuner",,69.66,81,7 heures,Anglais,,,solo,,
74359,1138,"Pyramides de Gizeh, Sphinx, Grand Musée égyptien et bazar",,69.66,81,8 heures,,,,general,,
73136,1138,Vieux Caire et Citadelle : visite privée,,70.52,82,4 heures,,,,solo,,
73981,1138,"Visite privée d'une journée aux pyramides de Gizeh, Memphis, Sakkara et Dahshur",,73.96,86,8 heures,,,,solo,,
72940,1138,Visite des pyramides de Gizeh,,75.68,88,4 heures,,,,general,,
23480,1138,Pyramides d'Égypte : excursion d'une journée,,78.26,91,8 heures,Anglais,,,general,,
28044,1138,Mosquée d'albâtre et l'Église suspendue : tour depuis le Caire,,82.56,96,8 heures,Anglais,,,general,,
53860,1138,"Visite privée au Gizeh, Sphinx, Memphis et à Saqqarah",,83.42,97,8 heures 30 minutes,Français|Anglais,,,solo,,
58215,1138,Excursion au marché aux chameaux au Caire,,84.28,98,4 heures à 5 heures,Français|Anglais,,,general,,
53887,1138,"Visite de l'Église des cavernes, Garbage City et La cité des morts",,100,100,4 heures,Français|Anglais,,,general,,
53883,1138,Visite privée de 2 jours au Caire et à Gizeh avec dîner-croisière,,90.30,105,48 heures,Anglais,,,couple,,
73776,1138,"Dîner Croisière sur le Nil au Caire à bord du Nile Maxim Cruise, avec spectacle de danse orientale",,96.32,112,4 heures,,,,couple,,
53857,1138,"Pyramides de Gizeh, musée égyptien et Caire copte : Visite privée",,98.04,114,9 heures,Français|Anglais,,,solo,,
53871,1138,"Pyramides de Gizeh, musée égyptien et vieux Caire : Visite privée",,99.76,116,9 heures à 10 heures,Français|Anglais|Audio|Écrit,,,solo,,
23863,1138,"Pyramides, Sphinx et musée égyptien : visite de 2 jours avec transfert",,102.34,119,48 heures,Français|Anglais,,,general,,
30664,1138,"Gizeh, le Caire, le musée égyptien et le souk : escale privée",,103.20,120,10 heures,Anglais|Audio,,,solo,,
73924,1138,Voyage 2jours et 1nuitée dans le désert blanc et noir au départ du Caire All Inclusive,,110.08,128,48 heures,,,,general,,
73925,1138,Safari privé en jeep de 2 jours dans le désert blanc et l'oasis de Bahariya,,131.58,153,48 heures,,,,solo,,
71606,1138,Tell el-Amarna inhabituel Journée privée,,262.30,305,12 heures,Français|Anglais,,,solo,,
58250,1138,Visite guidée d'une demi-journée des églises du Caire,,262.30,305,3 heures,Français|Anglais,,,general,,
73922,1138,2 Journée Aventure dans le désert blanc au départ du Caire,,292.40,340,48 heures,,,,general,,
30521,1138,Louxor : excursion d'une journée depuis le Caire en avion,,344.86,401,18 heures,Anglais|Audio,,,general,,
73923,1138,"Excursion de 4 jours à El Fayoum, désert blanc et oasis de Bahariya",,614.04,714,96 heures,,,,general,,
58224,1138,Croisière Dahabiya Yalla Bina sur plusieurs jours,,6385.50,7425,96 heures,Français|Anglais,,,couple,,
45809,5681,Lisboa Card : accès jusqu'à 51 attractions avec transports publics,,31.82,45,,,,,general,,
39626,5681,Fado in Chiado : spectacle de fado à Lisbonne,,21.50,25,50 minutes,,,,general,,
33907,5681,Spectacle de Fado : visite de Lisbonne avec un dîner,,80.84,94,3 heures 30 minutes,Français|Anglais,,,general,,
52031,5681,Lisbonne : excursion d'une heure en tuk tuk,,92.88,108,1 heure,Français|Anglais,,,general,,
59806,5681,Excursion en bateau sur le Tage,,18.06,21,1 heure 40 minutes,Audio|Français|Anglais,,,general,,
71612,5681,Monastère des Hiéronymites : billet d'entrée,,19.78,28,,,,,general,,
74288,5681,Oceanário de Lisboa : Billet d'entrée,,24.94,31,,,,,general,,
73949,5681,Visite guidée Lisbonne et Belém en petit groupe,,30.96,36,4 heures,,,,groupe,,
74234,5681,Visite d'une demie journée de Sintra et du Palais de la Regaleira,,55.04,64,5 heures,,,,general,,
74041,5681,"Visite en petit groupe de Fátima, Batalha, Óbidos et Nazaré",,67.08,78,10 heures,,,,groupe,,
74232,5681,"Belém, Estoril, Cascais & Sintra avec Palais de Pena : Excursion en petit groupe",,67.08,78,9 heures,,,,groupe,,
74027,5681,Visite privée d'une demi-journée de nuit à Lisbonne,,117.82,137,4 heures,,,,solo,,
74029,5681,Visite privée de la ville de Lisbonne,,147.92,172,8 heures,,,,solo,,
74051,5681,Visite privée d'une demi-journée à Fátima,,212.42,247,4 heures,,,,solo,,
74052,5681,"Visite privée de Fátima, Óbidos, Batalha et Nazaré",,269.18,313,10 heures,,,,solo,,
52023,5681,Lisbonne : excursion partagée d'une demi-journée,,44.72,52,4 heures,,,,general,,
33841,5681,"Óbidos, Alcabbaça, Nazaré, Batalha et Fatima : visite guidée",,69.66,81,11 heures,Français|Anglais,,,general,,
52042,5681,Arrábida : excursion en Jeep au départ de Lisbonne,,92.02,107,7 heures,Français|Anglais,,,general,,
52027,5681,Sintra et Cascais : excursion en vélo au départ de Lisbonne,,74.82,87,8 heures,Français|Anglais,,,general,,
52046,5681,Lisbonne : excursion en catamaran à voile au coucher du soleil,,28.38,33,2 heures,Anglais,,,general,,
52026,5681,Découverte de Lisbonne : tour en vélo électrique,,28.38,33,1 heure 30 minutes,Anglais,,,general,,
13635,5681,Excursion privée : le meilleur de Lisbonne en side-car,,278.64,324,3 heures,Français|Anglais,,,solo,,
72031,5681,Panthéon national du Portugal,,11.18,15,,,,,general,,
72358,5681,Palais National et Parc de Pena : Billet d'entrée,,21.50,26,,,,,general,,
72653,5681,Castelo de São Jorge : Entrée + Audioguide,,27.52,34,,,,,general,,
74039,5681,Visite d'une journée complète de l'expérience Fátima,,50,50,6 heures,,,,general,,
56420,5681,Cours de cuisine portugaise à Lisbonne,,94.60,110,3 heures 30 minutes,Anglais,,,general,,
74031,5681,Visite privée de la ville de Lisbonne,,112.66,131,4 heures,,,,solo,,
70481,5681,"Visite essentielle de Lisbonne : Histoire, Récits et Mode de Vie",,23.22,27,3 heures,Français|Anglais,,,general,,
33869,5681,Fátima : excursion d'une demi-journée au départ de Lisbonne,,51.60,60,5 heures 30 minutes,Anglais,,,general,,
52045,5681,Lisbonne : tour en yacht à voile de luxe au coucher du soleil,,55.90,65,2 heures,Anglais,,,general,,
21307,5681,Lisbonne : location de vélos électriques,,18.92,22,1 heure à 24 heures,Écrit|Anglais,,,general,,
21399,5681,Collines de Lisbonne : excursion en vélo électrique,,20.64,24,3 heures,Français|Anglais,,,general,,
52043,5681,Lisbonne : excursion en bateaux à voile au coucher du soleil avec vin,,51.60,60,2 heures,Anglais,,,general,,
33795,5681,Évora : excursion d'une journée au départ de Lisbonne,,78.26,91,10 heures,Anglais,,,general,,
56716,5681,Visite Deluxe de Sintra à Lisbonne,,78.26,91,9 heures,Français|Anglais,,,general,,
72258,5681,Musée National d’Art Ancien: billet d’entrée,,0,0,,,,,general,,
72035,5681,Oceanário de Lisboa & Monastère des Hiéronymites : Billet d'entrée,,0,0,,,,,general,,
72034,5681,Carte de Lisbonne + Oceanário de Lisboa,,0,0,,,,,general,,
72036,5681,Pilar 7 Bridge Experience: billet d'entrée,,6.02,9,,,,,general,,
72043,5681,Lisboa Story Centre: billet d'entrée avec audioguide,,8.60,12,,Audio|Français|Anglais,,,general,,
72656,5681,Lisbonne : Promenade en calèche à Belém,,9.46,12,,,,,general,,
72259,5681,Le musée national d'art contemporain : billet d'entrée,,11.18,15,,,,,general,,
72042,5681,Musée du trésor royal,,12.04,17,,,,,general,,
72033,5681,Palais national d'Ajuda : Billet d'entrée,,16.34,26,,,,,general,,
52009,5681,Lisbonne : croisière en bateau à arrêts multiples,,25.80,30,Valable pour 48 heures/2h00 de croisière,Audio|Français|Anglais,,,couple,,
71291,5681,Lisbonne : Pass basique 24h Hop On Hop Off,,25.80,30,24 heures,Audio|Français|Anglais,,,general,,
71307,5681,Lisbonne : Pass classique 24h Hop On Hop Off,,29.24,34,24 heures,Audio|Français|Anglais,,,general,,
72440,5681,HIPPOtrip Lisbonne : Visite en Bus et Bateau amphibien,,30.96,38,01:30,,,,general,,
71292,5681,Lisbonne : Explorer Pass 48h Hop On Hop Off,,32.68,38,48 heures,Audio|Français|Anglais,,,general,,
71943,5681,Détendez-vous sur un petit bateau confortable avec bar ouvert et collations,,32.68,38,2 heures,,,,general,,
71172,5681,Croisière au coucher du soleil sur le fleuve Lisbonne,,35.26,41,2 heures,Anglais,,,couple,,
71921,5681,Découverte de Sesimbra en kayak,,35.26,41,3 heures,,,,general,,
71942,5681,Fête de DJ sur un bateau de luxe avec Open Bar & Snacks - Coucher de soleil/Nuit,,37.84,44,2 heures,,,,general,,
58746,5681,Stand-Up Paddle sur la côte de Lisbonne,,39.56,46,2 heures,Français|Anglais,,,general,,
71300,5681,Lisbonne : Expert Pass 48h Hop On Hop Off avec croisière,,42.14,49,48 heures,Audio|Français|Anglais,,,couple,,
71308,5681,Lisbonne : Epic Pass 72h Hop On Hop Off,,46.44,54,72 heures,Audio|Français|Anglais,,,general,,
71310,5681,Lisbonne : tour en bus hop on hop off avec billet Oceanário,,46.44,54,"24h, 48h ou 72h",Audio|Français|Anglais,,,general,,
56722,5681,"Visite de Sintra, Cascais et Estoril avec guide anglais",,57.62,67,5 heures,Anglais,,,general,,
56229,5681,Algarve : visite de la ville de Lisbonne et shopping depuis Praia da,,61.06,71,10 heures,,,,general,,
56423,5681,Excursion gastronomique de Lisbonne en petit groupe,,61.92,72,3 heures,Anglais,,,groupe,,
52039,5681,Lisbonne : excursion en bateau à voile la nuit,,63.64,74,2 heures,Anglais,,,general,,
72142,5681,"Fátima, Obidos, Nazaré et Batalha : visite guidée",,63.64,74,11h,Français|Anglais,,,general,,
56417,5681,Leçon de surf privée,,69.66,81,2 heures,Anglais,,,solo,,
71382,5681,"Lisbonne : visite guidée, balade en tramway et croisière à Belém",,80.84,94,4h30,Anglais,,,couple,,
53185,5681,"Lisbonne : visite à pied, en vélo électrique et en bateau",,89.44,104,5 heures,Anglais,,,general,,
58742,5681,Visite gastronomique et à pied (visite végétalienne disponible),,89.44,104,2 heures 45 minutes,Français|Anglais,,,general,,
58256,5681,Visite de 3 villes au départ de Lisbonne,,98.90,115,12 heures,,,,general,,
58276,5681,Charmes de Lisbonne : visite des tapas d'Alfama,,107.50,125,4 heures,Anglais,,,general,,
52030,5681,Belém : excursion en Tuk Tuk Tour,,121.26,141,2 heures,Français|Anglais,,,general,,
73539,5681,Tour en quad à Lisbonne,,128.14,149,2 heures,,,,general,,
57941,5681,"Visite de Sintra avec visite du palais de Pena, Cabo da Roca et Prai",,134.16,156,6 heures,Anglais,,,general,,
53186,5681,Lisbonne : visite de Setubal et expérience viticole,,134.16,156,5 heures,Anglais,,,general,,
53262,5681,Excursion à Sintra et Cabo da Roca en 4x4 depuis Lisbonne,,134.16,156,6 heures 30 minutes,Anglais,,,general,,
53182,5681,"Lisbonne 360 : visite à pied, en hélicoptère et en bateau",,134.16,156,5 heures,Anglais,,,general,,
58284,5681,Vol en hélicoptère de 10 minutes au-dessus du littoral de Lisbonne,,134.16,156,1H- 10 MIN DE VOL,Anglais,,,general,,
58252,5681,Visite d'une journée des essentiels de Lisbonne,,134.16,156,8 heures,Anglais,,,general,,
58253,5681,"Visite de Lisbonne à 360° : vélo électrique, bateau et hélicoptère",,134.16,156,4 heures,Anglais,,,general,,
57948,5681,Sintra avec visite du palais de Pena et des vignobles,,161.68,188,6 heures,Anglais,,,general,,
58274,5681,Équitation sur la plage de Comporta et Setubal f,,223.60,260,6 heures,Anglais,,,general,,
74245,5681,Visite privée du vin d'Óbidos,,238.22,277,8 heures,,,,solo,,
54568,5681,Lisbonne : vol en montgolfière avec une boisson,,242.52,282,3 heures à 4 heures,Anglais|Écrit,,,general,,
74026,5681,Visite privée des vins d'Arrábida et de Comporta,,306.16,356,10  heures,,,,solo,,
57914,5681,"Visite de Sintra, Nazaré et Fátima",,313.04,364,9 heures,Anglais,,,general,,
54569,5681,Vol exclusif en montgolfière pour 2 au départ de Coruche,,1401.80,1630,3 heures,Anglais,,,general,,
39694,185168,Gozo : excursion d'une journée au départ de Malte,,64.50,75,,,,,general,,
39792,185168,Gozo et Comino le Lagon Bleu : croisière d'une journée,,41.28,48,6 heures,,,,couple,,
39780,185168,Grotte Bleue et village de Marsaxlokk : excursion d'une demi-journée,,27.52,32,,,,,general,,
39772,185168,La Valette : excursion d'une demi-journée,,45.58,53,4 heures,,,,general,,
39775,185168,Temples préhistoriques de Malte : excursion d'une demi-journée,,45.58,53,,,,,general,,
39768,185168,"Mosta, village de Ta Qali Crafts et Mdina : visite d'une demi-journée",,32.68,38,4 heures,,,,general,,
39766,185168,"Cospicua, Vittoriosa et Senglea : excursion avec dégustation de vin",,42.14,49,,,,,general,,
39796,185168,Gozo : tour en bus à arrêt multiples,,20.64,24,"- Ligne bleue : de 11h35 à 17h30, durée : 55 minutes, fréquence : 45 minutes",Audio|Français|Anglais,,,general,,
53105,185168,Parc d'attractions Popeye Village : billet d'entrée,,16.34,19,1 heure à 8 heures,Écrit|Français|Anglais,,,general,,
53096,185168,Croisière commentée autour de Marsamxett et le Grand Harbours,,20.64,24,1 heure 15 minutes,Audio|Anglais,,,couple,,
53099,185168,"Îles de Comino : Lagon bleu, lagon Crystal et grottes marines",,30.10,35,4 heures à 6 heures,Audio|Français|Anglais,,,general,,
67019,185168,Visite guidée des falaises de Dingli et des jardins de San Anton,,37.84,44,4 heures,Français|Anglais,,,general,,
39773,185168,"Palazzo Parisio, Clapham Junction et Dingli : tour d'une demi-journée",,41.28,48,,,,,general,,
53090,185168,Visite en français des temples préhistoriques de Malte,,50.74,59,4 heures à 5 heures,Français|Anglais,,,general,,
74487,185168,Mdina et les points forts de Malte : visite guidée avec déjeuner et transferts,,72.24,84,7 heures à 8 heures,Français,,,general,,
53100,185168,Malte : Multi pass,,78.26,91,72 heures à 144 heures,Audio|Français|Anglais,,,general,,
71703,185168,Excursion en quad tout compris au Blue Lagoon et au coucher du soleil à Gozo,,98.04,114,8 heures,Français|Anglais,,,general,,
72166,185168,Visite privée de l'île avec chauffeur de Malte et de Gozo,,258.86,301,1 heure à 8 heures,Français|Anglais|Audio|Écrit,,,solo,,
53098,185168,La Valette : excursion privée à pied,,276.06,321,3 heures,Français|Anglais,,,solo,,
39787,185168,Valetta : croisière autour des deux ports et leurs dix criques,,18.92,22,1 heure 30 minutes,,,,couple,,
53094,185168,Visite guidée à pied de La Vallette,,20.64,24,2 heures 30 minutes,Anglais,,,general,,
53106,185168,Visite à pied de la ville Mdina et Rabat,,20.64,24,2 heures,Anglais,,,general,,
53108,185168,Croisière sur le grand port de Malte et le port de Marsamxett,,20.64,24,1 heure 30 minutes,Anglais|Audio,,,couple,,
53114,185168,Spectacle audiovisuel d'histoire des îles maltaises,,20.64,24,1 heure 15 minutes,Anglais|Audio,,,general,,
70424,185168,Malta : tour en bus hop-on hop-off - Pass 24 heures,,25.80,30,24 heures,,,,general,,
57046,185168,Mariage maltais avec le chocolat,,31.82,37,1 heure,Anglais,,,general,,
57040,185168,Location de bateaux privés - Comino / Parties de Gozo,,36.98,43,3 minutes à  30 minutes,,,,solo,,
53097,185168,Excursion à Malte en voiture électrique sans chauffeur,,48.16,56,2 heures 30 minutes,Audio|Français|Anglais,,,general,,
53110,185168,Excursion au Blue Lagoon de Comino en bateau à moteur,,50.74,59,6 heures,Anglais,,,general,,
43214,185168,Gozo : tour dans la ville de La Valette et à la cité des chevaliers,,54.18,63,4 heures,Français|Anglais,,,general,,
56891,185168,Visite à pied de la cuisine et de la culture de la rue de La Valette,,55.90,65,3 heures,Anglais,,,general,,
56892,185168,Visite gastronomique de La Valette,,55.90,65,3 heures 30 minutes,Anglais,,,general,,
57042,185168,Aventure des passagers d'une croisière vers les joyaux cachés de Malte,,65.36,76,4 heures,Anglais,,,couple,,
53092,185168,Visite guidée en Segway de La Valette,,67.94,79,2 heures 15 minutes,Anglais,,,general,,
56895,185168,Dîner traditionnel maltais et spectacle folklorique avec transferts,,73.10,85,3 heures,Écrit|Français|Anglais,,,general,,
